iter	Logloss
3171	0.4090882127
3172	0.4090836494
3173	0.4090814273
3174	0.4090716239
3175	0.4090665188
3176	0.4090513222
3177	0.4090430521
3178	0.4090376489
3179	0.409033836
3180	0.4090276526
3181	0.4090218385
3182	0.4090149996
3183	0.4090118169
3184	0.4090056677
3185	0.4090020474
3186	0.4089970114
3187	0.4089907427
3188	0.4089817227
3189	0.4089770919
3190	0.4089722802
3191	0.4089660791
3192	0.4089573447
3193	0.408947174
3194	0.4089409656
3195	0.4089333276
3196	0.4089228256
3197	0.4089197572
3198	0.408914109
3199	0.4089024011
3200	0.4088954065
3201	0.4088924519
3202	0.4088885679
3203	0.4088853486
3204	0.4088761879
3205	0.4088660581
3206	0.4088596242
3207	0.4088548126
3208	0.4088499331
3209	0.4088378553
3210	0.4088300382
3211	0.4088233187
3212	0.4088181193
3213	0.4088144807
3214	0.4088024541
3215	0.4087966501
3216	0.4087911508
3217	0.4087853357
3218	0.4087792327
3219	0.4087731976
3220	0.4087546957
3221	0.4087450069
3222	0.4087367063
3223	0.4087315465
3224	0.408725249
3225	0.408719771
3226	0.4087094755
3227	0.408705212
3228	0.4086950057
3229	0.4086824721
3230	0.4086739559
3231	0.4086683443
3232	0.408664168
3233	0.4086568531
3234	0.4086407956
3235	0.4086387244
3236	0.4086348222
3237	0.4086290782
3238	0.4086238686
3239	0.408616183
3240	0.4086051119
3241	0.4086015497
3242	0.4085963613
3243	0.4085894559
3244	0.4085676869
3245	0.4085593133
3246	0.4085531228
3247	0.408547908
3248	0.408537583
3249	0.4085323567
3250	0.4085293425
3251	0.4085263999
3252	0.4085189172
3253	0.4085131521
3254	0.4085047695
3255	0.4085001399
3256	0.4084918654
3257	0.4084880044
3258	0.4084770435
3259	0.4084707176
3260	0.4084646187
3261	0.4084580652
3262	0.4084506944
3263	0.4084434877
3264	0.4084389608
3265	0.4084320025
3266	0.4084206692
3267	0.4084147115
3268	0.408409343
3269	0.4084042969
3270	0.4083875536
3271	0.4083827399
3272	0.4083716681
3273	0.4083673235
3274	0.4083588598
3275	0.4083523975
3276	0.4083473115
3277	0.408326138
3278	0.4083193401
3279	0.4083087451
3280	0.4083066907
3281	0.4083019006
3282	0.4082961989
3283	0.4082815356
3284	0.4082763406
3285	0.4082672545
3286	0.4082563121
3287	0.4082512718
3288	0.4082439923
3289	0.4082398505
3290	0.40822433
3291	0.4082169265
3292	0.4082103423
3293	0.408205757
3294	0.408199312
3295	0.4081913387
3296	0.4081877466
3297	0.4081821003
3298	0.4081792577
3299	0.4081616868
3300	0.4081567177
3301	0.4081487602
3302	0.4081448326
3303	0.4081350043
3304	0.4081319855
3305	0.4081274416
3306	0.4081201145
3307	0.4081160034
3308	0.408110528
3309	0.4081053042
3310	0.4081016991
3311	0.4080998049
3312	0.4080888406
3313	0.4080866538
3314	0.4080825411
3315	0.4080786766
3316	0.4080741603
3317	0.4080680838
3318	0.4080642944
3319	0.4080589318
3320	0.4080563894
3321	0.4080527019
3322	0.4080453975
3323	0.4080396733
3324	0.4080361408
3325	0.4080267458
3326	0.4080152703
3327	0.408011648
3328	0.4080023047
3329	0.4079996062
3330	0.4079943156
3331	0.4079898245
3332	0.4079790287
3333	0.4079779383
3334	0.4079697871
3335	0.4079629698
3336	0.4079533797
3337	0.4079427105
3338	0.4079351836
3339	0.407927006
3340	0.4079200684
3341	0.4079167322
3342	0.4079108871
3343	0.4079074511
3344	0.4079058781
3345	0.4079009906
3346	0.4078990543
3347	0.4078898785
3348	0.4078834564
3349	0.4078784832
3350	0.407877101
3351	0.4078689501
3352	0.4078646126
3353	0.4078596676
3354	0.4078516401
3355	0.4078418672
3356	0.4078379716
3357	0.4078342182
3358	0.4078267473
3359	0.4078164972
3360	0.4078078395
3361	0.4078042552
3362	0.4077988038
3363	0.4077917904
3364	0.4077862019
3365	0.407779994
3366	0.4077745253
3367	0.4077671375
3368	0.407757249
3369	0.4077522561
3370	0.4077399989
3371	0.407731347
3372	0.4077266588
3373	0.407721732
3374	0.4077168526
3375	0.40770975
3376	0.4077073052
3377	0.4077003701
3378	0.407689306
3379	0.4076811258
3380	0.4076757872
3381	0.4076643861
3382	0.4076592937
3383	0.4076405867
3384	0.4076344751
3385	0.4076230735
3386	0.4076111526
3387	0.4076050048
3388	0.4075975933
3389	0.4075929226
3390	0.4075876928
3391	0.4075845065
3392	0.4075796572
3393	0.4075736101
3394	0.4075560931
3395	0.4075496103
3396	0.407537929
3397	0.4075311076
3398	0.407528939
3399	0.4075211246
3400	0.4075151201
3401	0.4075116365
3402	0.4075077877
3403	0.4075036235
3404	0.4074981484
3405	0.4074885522
3406	0.4074794777
3407	0.4074744255
3408	0.4074707662
3409	0.4074665111
3410	0.4074521997
3411	0.4074394313
3412	0.4074356906
3413	0.4074313722
3414	0.4074252129
3415	0.4074184264
3416	0.4074149056
3417	0.4074096539
3418	0.4074019629
3419	0.4073947009
3420	0.4073919673
3421	0.40738576
3422	0.407379653
3423	0.4073726886
3424	0.4073560037
3425	0.4073492834
3426	0.407345518
3427	0.40733303
3428	0.4073259899
3429	0.4073188211
3430	0.4073127721
3431	0.4073068343
3432	0.407301535
3433	0.4072977479
3434	0.4072939593
3435	0.4072905444
3436	0.4072794742
3437	0.4072713367
3438	0.4072672552
3439	0.407265073
3440	0.407260694
3441	0.4072553925
3442	0.4072432541
3443	0.4072394229
3444	0.4072352248
3445	0.4072318232
3446	0.4072219495
3447	0.4072187734
3448	0.4072147065
3449	0.4072106565
3450	0.4072049068
3451	0.4071916127
3452	0.4071890279
3453	0.4071835151
3454	0.4071765046
3455	0.4071671825
3456	0.4071626517
3457	0.4071581119
3458	0.407151148
3459	0.4071466988
3460	0.407141391
3461	0.4071318168
3462	0.4071242359
3463	0.4071202092
3464	0.4071154191
3465	0.4071102527
3466	0.4070936367
3467	0.4070888943
3468	0.4070832753
3469	0.4070769508
3470	0.4070671446
3471	0.4070610099
3472	0.4070493723
3473	0.4070353887
3474	0.4070294754
3475	0.4070240195
3476	0.4070158411
3477	0.40701033
3478	0.4069913803
3479	0.4069881438
3480	0.4069817451
3481	0.406976335
3482	0.4069536212
3483	0.4069496713
3484	0.4069437444
3485	0.4069379813
3486	0.4069306471
3487	0.4069235532
3488	0.4069191156
3489	0.4069104399
3490	0.4069050189
3491	0.4068970718
3492	0.4068864631
3493	0.4068796008
3494	0.4068767836
3495	0.4068733513
3496	0.406870492
3497	0.4068652714
3498	0.4068598031
3499	0.4068562548
3500	0.4068495196
3501	0.4068412317
3502	0.4068354944
3503	0.406829937
3504	0.4068240212
3505	0.4068203922
3506	0.4068166749
3507	0.4068042496
3508	0.4068017442
3509	0.4067971213
3510	0.4067917269
3511	0.4067733249
3512	0.4067704132
3513	0.4067663753
3514	0.4067618578
3515	0.4067447401
3516	0.4067394657
3517	0.4067312397
3518	0.4067267889
3519	0.4067234647
3520	0.4067160017
3521	0.4067086103
3522	0.4067055664
3523	0.4066997947
3524	0.406695803
3525	0.4066779567
3526	0.4066677477
3527	0.4066571529
3528	0.4066505404
3529	0.4066459118
3530	0.4066384042
3531	0.4066338575
3532	0.406628561
3533	0.4066242595
3534	0.4066180592
3535	0.4066145141
3536	0.4066090401
3537	0.4066030679
3538	0.4065929051
3539	0.4065895703
3540	0.4065763449
3541	0.4065667253
3542	0.4065596103
3543	0.406555915
3544	0.4065516092
3545	0.4065460796
3546	0.4065428748
3547	0.4065389905
3548	0.4065317807
3549	0.4065262267
3550	0.4065223431
3551	0.4065099817
3552	0.4065036492
3553	0.4064913682
3554	0.4064854595
3555	0.4064812354
3556	0.4064734689
3557	0.4064649852
3558	0.406460584
3559	0.4064495733
3560	0.4064433545
3561	0.4064352692
3562	0.4064301206
3563	0.4064190677
3564	0.4064115911
3565	0.4064063838
3566	0.4064003011
3567	0.4063961468
3568	0.4063931803
3569	0.4063881661
3570	0.4063837053
3571	0.4063750839
3572	0.4063657196
3573	0.4063519332
3574	0.4063480422
3575	0.406344259
3576	0.4063304179
3577	0.406323215
3578	0.4063206471
3579	0.4063148325
3580	0.4063077866
3581	0.4063039858
3582	0.4062993505
3583	0.4062947551
3584	0.4062877001
3585	0.4062767612
3586	0.4062709947
3587	0.4062669905
3588	0.4062611763
3589	0.4062571722
3590	0.406252043
3591	0.4062427122
3592	0.4062371656
3593	0.4062268575
3594	0.406219478
3595	0.4062099109
3596	0.4062038455
3597	0.4061996682
3598	0.4061857198
3599	0.4061734215
3600	0.4061690156
3601	0.4061603604
3602	0.4061501958
3603	0.4061469602
3604	0.4061350933
3605	0.4061201521
3606	0.4061140862
3607	0.4061063064
3608	0.4060931775
3609	0.4060804191
3610	0.406079001
3611	0.4060721144
3612	0.4060659235
3613	0.406058186
3614	0.4060537944
3615	0.4060451368
3616	0.406040644
3617	0.4060386727
3618	0.4060201445
3619	0.4060164875
3620	0.4060115184
3621	0.4060078347
3622	0.405994992
3623	0.4059898748
3624	0.4059844453
3625	0.4059812202
3626	0.4059780112
3627	0.4059713699
3628	0.4059657625
3629	0.4059631355
3630	0.4059572401
3631	0.4059522533
3632	0.4059436874
3633	0.4059396049
3634	0.4059333365
3635	0.4059283552
3636	0.4059239345
3637	0.4059194241
3638	0.4059144552
3639	0.4059091562
3640	0.4059026578
3641	0.405899876
3642	0.4058896394
3643	0.4058735486
3644	0.4058675855
3645	0.4058605123
3646	0.4058566596
3647	0.4058511318
3648	0.4058439246
3649	0.405839474
3650	0.4058245922
3651	0.405818829
3652	0.4058124592
3653	0.4058077744
3654	0.4058031924
3655	0.4057984778
3656	0.4057930624
3657	0.405784918
3658	0.4057806028
3659	0.4057766172
3660	0.4057714524
3661	0.4057625175
3662	0.4057458926
3663	0.4057364821
3664	0.4057307274
3665	0.4057231449
3666	0.405721765
3667	0.405712858
3668	0.4057096949
3669	0.40570446
3670	0.4056997062
3671	0.405690307
3672	0.4056879741
3673	0.4056819449
3674	0.4056732519
3675	0.4056688387
3676	0.4056627794
3677	0.4056572727
3678	0.4056518935
3679	0.4056486648
3680	0.4056419537
3681	0.4056387309
3682	0.4056287087
3683	0.4056258021
3684	0.4056135348
3685	0.4056062349
3686	0.4056014157
3687	0.4055942718
3688	0.4055890448
3689	0.4055814592
3690	0.4055772187
3691	0.4055717619
3692	0.4055691753
3693	0.4055628665
3694	0.4055556832
3695	0.4055511151
3696	0.4055469641
3697	0.4055414166
3698	0.4055355141
3699	0.4055282826
3700	0.4055235457
3701	0.4055198276
3702	0.4055114208
3703	0.4055071727
3704	0.4054991364
3705	0.4054950322
3706	0.4054912669
3707	0.4054895092
3708	0.4054837841
3709	0.4054799643
3710	0.4054718387
3711	0.4054690883
3712	0.4054599361
3713	0.4054546928
3714	0.4054516785
3715	0.4054357949
3716	0.4054306659
3717	0.4054264295
3718	0.405421807
3719	0.4054187327
3720	0.4054161001
3721	0.405411591
3722	0.405406935
3723	0.4054031268
3724	0.4054006675
3725	0.405397552
3726	0.4053927435
3727	0.4053893179
3728	0.405385648
3729	0.4053812452
3730	0.4053777724
3731	0.405371492
3732	0.4053637281
3733	0.4053592963
3734	0.4053552814
3735	0.4053397126
3736	0.4053349337
3737	0.4053298449
3738	0.4053255843
3739	0.4053200312
3740	0.4053120253
3741	0.4053085703
3742	0.4053045374
3743	0.4052999478
3744	0.4052945408
3745	0.4052902619
3746	0.4052854747
3747	0.4052745998
3748	0.405268654
3749	0.4052642278
3750	0.4052576721
3751	0.4052551332
3752	0.4052506486
3753	0.4052417708
3754	0.405225855
3755	0.4052231676
3756	0.4052100564
3757	0.4052013837
3758	0.4051975473
3759	0.4051896623
3760	0.4051783423
3761	0.4051652705
3762	0.4051630957
3763	0.4051577814
3764	0.4051540057
3765	0.4051489594
3766	0.4051444153
3767	0.4051398033
3768	0.4051341793
3769	0.4051281314
3770	0.4051148503
3771	0.4051063711
3772	0.4051013884
3773	0.4050930188
3774	0.4050824138
3775	0.4050751211
3776	0.4050707426
3777	0.4050672156
3778	0.4050561018
3779	0.4050514309
3780	0.405038259
3781	0.4050330885
3782	0.4050309144
3783	0.4050225133
3784	0.4050172345
3785	0.4050125216
3786	0.4050092872
3787	0.4050072218
3788	0.4050030632
3789	0.4049984611
3790	0.4049970549
3791	0.4049933389
3792	0.4049844011
3793	0.4049788178
3794	0.4049751779
3795	0.4049704058
3796	0.4049599975
3797	0.4049559229
3798	0.4049497829
3799	0.4049448754
3800	0.4049414921
3801	0.4049368061
3802	0.4049299426
3803	0.4049256587
3804	0.4049190408
3805	0.4049142473
3806	0.4049073747
3807	0.4049041248
3808	0.4048916564
3809	0.4048751955
3810	0.4048725052
3811	0.4048690662
3812	0.4048594315
3813	0.4048517031
3814	0.4048417599
3815	0.4048329294
3816	0.4048248556
3817	0.4048207801
3818	0.4048142096
3819	0.4048076296
3820	0.4048027771
3821	0.4047998708
3822	0.4047971198
3823	0.4047877602
3824	0.4047819441
3825	0.404775686
3826	0.4047727659
3827	0.4047654344
3828	0.4047620844
3829	0.4047576766
3830	0.4047437613
3831	0.4047394598
3832	0.4047315229
3833	0.4047260435
3834	0.4047220743
3835	0.4047158639
3836	0.404708231
3837	0.4047022372
3838	0.4046981042
3839	0.404692302
3840	0.4046862916
3841	0.4046844981
3842	0.4046810069
3843	0.4046787597
3844	0.4046725576
3845	0.4046679033
3846	0.4046629357
3847	0.4046587829
3848	0.4046551015
3849	0.4046498837
3850	0.404638997
3851	0.4046319466
3852	0.4046209703
3853	0.4046141176
3854	0.4046105967
3855	0.4046028277
3856	0.4045979376
3857	0.4045871755
3858	0.4045821716
3859	0.4045791211
3860	0.4045735807
3861	0.4045696244
3862	0.4045637853
3863	0.4045602817
3864	0.4045538548
3865	0.4045490581
3866	0.4045457208
3867	0.4045379613
3868	0.404532675
3869	0.4045297914
3870	0.4045268064
3871	0.4045234941
3872	0.4045146211
3873	0.4045105531
3874	0.4045080696
3875	0.4044993832
3876	0.4044899199
3877	0.4044870784
3878	0.4044782062
3879	0.4044679035
3880	0.4044651992
3881	0.404461625
3882	0.4044556843
3883	0.4044533611
3884	0.4044437743
3885	0.4044391452
3886	0.4044359463
3887	0.4044318249
3888	0.4044241862
3889	0.4044210465
3890	0.4044102941
3891	0.4043991157
3892	0.4043903399
3893	0.4043857286
3894	0.4043816292
3895	0.4043726623
3896	0.4043677699
3897	0.4043635468
3898	0.4043616791
3899	0.4043562935
3900	0.4043520638
3901	0.4043475501
3902	0.4043244667
3903	0.4043212539
3904	0.4043169105
3905	0.404312524
3906	0.4043089683
3907	0.4043022962
3908	0.4042950689
3909	0.404287871
3910	0.4042839688
3911	0.4042796312
3912	0.4042708054
3913	0.4042600487
3914	0.4042562443
3915	0.4042520907
3916	0.4042456381
3917	0.4042390309
3918	0.4042275044
3919	0.4042231327
3920	0.4042197485
3921	0.4042079898
3922	0.4042021288
3923	0.4041994365
3924	0.4041950121
3925	0.4041922597
3926	0.4041880524
3927	0.4041825596
3928	0.4041723877
3929	0.4041702071
3930	0.4041605526
3931	0.4041583243
3932	0.4041546105
3933	0.4041488976
3934	0.4041434748
3935	0.4041394122
3936	0.4041349673
3937	0.4041311287
3938	0.4041297085
3939	0.4041252938
3940	0.4041213036
3941	0.4041153227
3942	0.4041118198
3943	0.4041070596
3944	0.4041028419
3945	0.4041003197
3946	0.404094888
3947	0.4040884558
3948	0.404083633
3949	0.4040789803
3950	0.404073968
3951	0.4040717031
3952	0.4040682775
3953	0.4040634721
3954	0.4040515109
3955	0.4040468697
3956	0.4040356829
3957	0.4040314943
3958	0.4040280891
3959	0.4040232961
3960	0.4040163485
3961	0.4040062235
3962	0.4039999154
3963	0.4039966687
3964	0.4039874554
3965	0.4039826911
3966	0.4039772677
3967	0.4039712681
3968	0.4039650295
3969	0.403961956
3970	0.4039498951
3971	0.4039474645
3972	0.4039414994
3973	0.403935196
3974	0.4039315793
3975	0.4039275444
3976	0.4039141448
3977	0.4039027492
3978	0.4038994729
3979	0.4038939399
3980	0.4038854613
3981	0.40388085
3982	0.403873178
3983	0.4038697645
3984	0.4038661264
3985	0.4038608466
3986	0.4038565117
3987	0.4038523044
3988	0.403845762
3989	0.4038423603
3990	0.4038380788
3991	0.4038331232
3992	0.4038306107
3993	0.4038261643
3994	0.4038229123
3995	0.4038191637
3996	0.403810142
3997	0.4038073703
3998	0.4038010997
3999	0.4037976958
4000	0.4037948245
4001	0.4037861294
4002	0.4037812472
4003	0.4037775682
4004	0.4037729102
4005	0.4037688461
4006	0.4037626635
4007	0.4037591563
4008	0.4037508212
4009	0.403747746
4010	0.4037392048
4011	0.4037334195
4012	0.4037297036
4013	0.4037244823
4014	0.4037190965
4015	0.4037155427
4016	0.4037113767
4017	0.4037054455
4018	0.4036993499
4019	0.4036961177
4020	0.403683939
4021	0.4036784636
4022	0.4036661064
4023	0.4036625881
4024	0.4036501624
4025	0.403643383
4026	0.4036363135
4027	0.4036329275
4028	0.4036293341
4029	0.4036232509
4030	0.4036179283
4031	0.4036137822
4032	0.4036065389
4033	0.4036021122
4034	0.4035996891
4035	0.4035925276
4036	0.4035851311
4037	0.4035822068
4038	0.4035796393
4039	0.4035757168
4040	0.4035714709
4041	0.4035664553
4042	0.4035572894
4043	0.4035539772
4044	0.4035495431
4045	0.4035461263
4046	0.4035392046
4047	0.4035304196
4048	0.4035264424
4049	0.4035244754
4050	0.4035192655
4051	0.4035154821
4052	0.4035123052
4053	0.4035095646
4054	0.4034985326
4055	0.4034870769
4056	0.4034832641
4057	0.4034796064
4058	0.4034735716
4059	0.4034705368
4060	0.4034664467
4061	0.4034625861
4062	0.4034574715
4063	0.4034530962
4064	0.4034397872
4065	0.4034357618
4066	0.4034322923
4067	0.4034279156
4068	0.4034222188
4069	0.4034184286
4070	0.4034065301
4071	0.4033990943
4072	0.4033921565
4073	0.4033836991
4074	0.4033800305
4075	0.4033777707
4076	0.4033702463
4077	0.4033555836
4078	0.4033520888
4079	0.4033460019
4080	0.4033417343
4081	0.40333883
4082	0.403330686
4083	0.4033249956
4084	0.4033201512
4085	0.403310628
4086	0.4033027098
4087	0.4032950893
4088	0.4032882051
4089	0.4032832984
4090	0.4032755051
4091	0.4032660739
4092	0.4032616664
4093	0.4032567628
4094	0.4032529828
4095	0.4032512758
4096	0.4032414364
4097	0.4032164288
4098	0.403213416
4099	0.4032074832
4100	0.4031953402
4101	0.4031867584
4102	0.4031773542
4103	0.4031679726
4104	0.4031606084
4105	0.4031574899
4106	0.4031544755
4107	0.4031487672
4108	0.4031423234
4109	0.4031357455
4110	0.4031289804
4111	0.4031214073
4112	0.4031173812
4113	0.4031124296
4114	0.4031091027
4115	0.4030996482
4116	0.4030952625
4117	0.40309001
4118	0.4030800206
4119	0.4030754657
4120	0.4030723587
4121	0.4030697589
4122	0.4030641183
4123	0.4030576243
4124	0.4030540483
4125	0.4030467111
4126	0.4030363745
4127	0.403032207
4128	0.4030247673
4129	0.4030208442
4130	0.4030104764
4131	0.4030009009
4132	0.4029971213
4133	0.4029933692
4134	0.402982315
4135	0.4029795743
4136	0.402971753
4137	0.4029684699
4138	0.4029593682
4139	0.4029540929
4140	0.4029500567
4141	0.4029489185
4142	0.4029416795
4143	0.4029341269
4144	0.4029300294
4145	0.4029262314
4146	0.4029203119
4147	0.4029127123
4148	0.4029070305
4149	0.402906128
4150	0.4029024786
4151	0.4028976233
4152	0.4028899506
4153	0.4028873896
4154	0.4028836944
4155	0.4028770405
4156	0.4028690902
4157	0.4028653116
4158	0.4028605272
4159	0.4028561925
4160	0.4028529636
4161	0.40284796
4162	0.4028407294
4163	0.4028326054
4164	0.4028287616
4165	0.4028237197
4166	0.402819382
4167	0.4028112797
4168	0.4028070496
4169	0.4028037019
4170	0.4027972999
4171	0.4027916994
4172	0.4027869393
4173	0.4027840431
4174	0.4027820295
4175	0.4027789048
4176	0.4027741525
4177	0.4027716999
4178	0.4027672505
4179	0.40276406
4180	0.4027602886
4181	0.4027560871
4182	0.402748981
4183	0.4027406566
4184	0.4027337523
4185	0.4027279676
4186	0.4027221837
4187	0.4027196283
4188	0.4027133596
4189	0.4027097704
4190	0.402706334
4191	0.4027024495
4192	0.4026980327
4193	0.4026938772
4194	0.4026877518
4195	0.4026818953
4196	0.4026779413
4197	0.4026736953
4198	0.4026680336
4199	0.4026630213
4200	0.402659864
4201	0.4026554783
4202	0.4026452648
4203	0.4026415236
4204	0.4026360636
4205	0.4026279894
4206	0.4026229296
4207	0.4026196171
4208	0.4026076576
4209	0.4026048777
4210	0.402601943
4211	0.4025931093
4212	0.402589269
4213	0.4025830484
4214	0.4025789989
4215	0.4025740107
4216	0.4025696702
4217	0.4025686904
4218	0.4025631673
4219	0.4025591724
4220	0.4025559614
4221	0.4025499176
4222	0.4025455298
4223	0.4025363002
4224	0.4025329941
4225	0.4025290988
4226	0.4025250863
4227	0.4025177652
4228	0.4025141934
4229	0.4025089888
4230	0.4025060277
4231	0.4025032393
4232	0.4024982109
4233	0.4024960043
4234	0.4024935262
4235	0.4024893827
4236	0.4024880389
4237	0.4024846075
4238	0.4024813239
4239	0.4024779988
4240	0.4024737627
4241	0.4024675796
4242	0.4024653753
4243	0.4024615558
4244	0.4024581506
4245	0.4024560032
4246	0.4024525258
4247	0.4024482537
4248	0.4024437998
4249	0.4024387272
4250	0.40243477
4251	0.4024292411
4252	0.4024243109
4253	0.4024201002
4254	0.4024167085
4255	0.4024086489
4256	0.4024059524
4257	0.4024026194
4258	0.4023986673
4259	0.4023964066
4260	0.4023934364
4261	0.40238884
4262	0.4023860323
4263	0.4023812106
4264	0.4023767748
4265	0.4023716909
4266	0.4023613168
4267	0.4023568573
4268	0.4023531217
4269	0.4023496094
4270	0.4023444923
4271	0.4023416121
4272	0.4023335476
4273	0.402329624
4274	0.4023257581
4275	0.4023226896
4276	0.4023187657
4277	0.4023120421
4278	0.4023092598
4279	0.4022980753
4280	0.4022875949
4281	0.4022806678
4282	0.4022792108
4283	0.4022774888
4284	0.4022716377
4285	0.4022661532
4286	0.4022609189
4287	0.4022556843
4288	0.4022463511
4289	0.4022404485
4290	0.4022354372
4291	0.4022326264
4292	0.4022287902
4293	0.4022245135
4294	0.4022185589
4295	0.4022111954
4296	0.4022082113
4297	0.4022037557
4298	0.4021981676
4299	0.4021951797
4300	0.4021923085
4301	0.4021908665
4302	0.4021858608
4303	0.4021775742
4304	0.402174822
4305	0.4021645643
4306	0.4021609822
4307	0.4021587175
4308	0.4021537522
4309	0.4021451639
4310	0.4021352335
4311	0.402130601
4312	0.4021279223
4313	0.4021189347
4314	0.4021162858
4315	0.4021131633
4316	0.4021050379
4317	0.4021004053
4318	0.4020933358
4319	0.4020899759
4320	0.4020868446
4321	0.4020838379
4322	0.4020722744
4323	0.4020653294
4324	0.4020588081
4325	0.4020497834
4326	0.4020458982
4327	0.4020435478
4328	0.4020402248
4329	0.4020308257
4330	0.4020264591
4331	0.4020151399
4332	0.4020113185
4333	0.4020100576
4334	0.4020047682
4335	0.4019998863
4336	0.4019953493
4337	0.4019920977
4338	0.4019890211
4339	0.401978425
4340	0.4019699223
4341	0.4019655669
4342	0.4019606344
4343	0.4019582901
4344	0.4019535997
4345	0.4019491011
4346	0.4019461662
4347	0.4019429006
4348	0.4019398864
4349	0.4019377325
4350	0.4019337321
4351	0.4019279598
4352	0.4019237982
4353	0.4019203414
4354	0.401916999
4355	0.401910749
4356	0.4019014829
4357	0.4018982511
4358	0.4018948318
4359	0.4018918444
4360	0.4018864391
4361	0.4018809002
4362	0.4018790954
4363	0.4018714261
4364	0.4018636255
4365	0.401858919
4366	0.4018545209
4367	0.4018517147
4368	0.4018489682
4369	0.4018379525
4370	0.4018248759
4371	0.4018204406
4372	0.4018176799
4373	0.4018155199
4374	0.4018036725
4375	0.4018007199
4376	0.401793987
4377	0.4017904761
4378	0.4017863901
4379	0.4017832173
4380	0.4017816446
4381	0.4017795803
4382	0.4017753381
4383	0.401772891
4384	0.4017667183
4385	0.4017654102
4386	0.4017589096
4387	0.4017551762
4388	0.4017504334
4389	0.4017477956
4390	0.4017416027
4391	0.4017366089
4392	0.4017328085
4393	0.4017280288
4394	0.40172076
4395	0.4017167593
4396	0.4017143171
4397	0.4017127768
4398	0.4017104839
4399	0.4017087064
4400	0.4017056731
4401	0.401703799
4402	0.4017002645
4403	0.4016960221
4404	0.4016715924
4405	0.4016689595
4406	0.4016660693
4407	0.4016622223
4408	0.401658298
4409	0.401655208
4410	0.4016518537
4411	0.401645596
4412	0.4016422942
4413	0.4016395325
4414	0.4016354129
4415	0.4016298656
4416	0.4016255638
4417	0.4016218892
4418	0.4016174401
4419	0.4016147951
4420	0.4016108584
4421	0.4016061185
4422	0.4015980334
4423	0.4015922394
4424	0.4015889997
4425	0.4015813085
4426	0.4015791185
4427	0.4015747725
4428	0.4015643177
4429	0.4015555981
4430	0.4015516608
4431	0.4015477916
4432	0.4015458202
4433	0.4015418733
4434	0.4015396576
4435	0.4015361188
4436	0.4015292558
4437	0.4015200744
4438	0.4015178196
4439	0.4015151969
4440	0.4015127153
4441	0.4015098485
4442	0.401505792
4443	0.4015047282
4444	0.4015017142
4445	0.4014981229
4446	0.4014961688
4447	0.4014932677
4448	0.4014854931
4449	0.4014828189
4450	0.4014763709
4451	0.40147004
4452	0.4014660406
4453	0.4014642918
4454	0.401456487
4455	0.4014529332
4456	0.4014495946
4457	0.4014472938
4458	0.4014397794
4459	0.4014351339
4460	0.4014332695
4461	0.401427058
4462	0.4014231756
4463	0.4014188081
4464	0.4014162938
4465	0.4014126407
4466	0.4014083986
4467	0.4014011094
4468	0.4013955266
4469	0.4013925881
4470	0.4013898705
4471	0.4013832937
4472	0.4013774834
4473	0.4013740078
4474	0.4013692014
4475	0.4013671895
4476	0.4013652667
4477	0.401363795
4478	0.4013634228
4479	0.4013599112
4480	0.4013578681
4481	0.401352364
4482	0.401341888
4483	0.4013369859
4484	0.4013349114
4485	0.4013319145
4486	0.4013262573
4487	0.4013238741
4488	0.4013227835
4489	0.4013191733
4490	0.4013167726
4491	0.4013131476
4492	0.4013097088
4493	0.4013080036
4494	0.4013025185
4495	0.4012987025
4496	0.40127508
4497	0.4012728638
4498	0.4012698704
4499	0.4012628754
4500	0.4012588627
4501	0.4012565302
4502	0.4012503252
4503	0.4012456002
4504	0.4012443432
4505	0.4012381043
4506	0.4012328767
4507	0.4012318039
4508	0.4012291658
4509	0.401225667
4510	0.4012237127
4511	0.4012175976
4512	0.401215586
4513	0.4012061466
4514	0.4012024612
4515	0.4011978766
4516	0.4011861735
4517	0.4011818888
4518	0.4011740078
4519	0.4011700329
4520	0.4011680758
4521	0.4011650737
4522	0.4011615995
4523	0.4011562799
4524	0.4011535068
4525	0.4011508784
4526	0.4011483916
4527	0.4011440982
4528	0.401139243
4529	0.4011381974
4530	0.4011324747
4531	0.4011213376
4532	0.4011156129
4533	0.4011095366
4534	0.4011060661
4535	0.4011034867
4536	0.4010978975
4537	0.4010935114
4538	0.4010854011
4539	0.4010829824
4540	0.4010807272
4541	0.4010767496
4542	0.4010728976
4543	0.4010691147
4544	0.4010595695
4545	0.401056412
4546	0.4010482747
4547	0.4010414423
4548	0.4010355372
4549	0.4010324334
4550	0.4010305693
4551	0.4010290379
4552	0.4010265494
4553	0.4010232441
4554	0.4010197745
4555	0.4010158235
4556	0.4010124914
4557	0.4010086839
4558	0.4010055914
4559	0.4010031786
4560	0.4009996803
4561	0.400992079
4562	0.4009888981
4563	0.4009771023
4564	0.4009730453
4565	0.400970532
4566	0.4009631229
4567	0.4009591636
4568	0.4009574153
4569	0.4009539686
4570	0.4009517199
4571	0.4009464563
4572	0.400942858
4573	0.4009390819
4574	0.4009328193
4575	0.4009298401
4576	0.4009239882
4577	0.4009213101
4578	0.4009141618
4579	0.4009114833
4580	0.4009074496
4581	0.4009037807
4582	0.4008992451
