iter	Passed	Remaining
5310	108470	300005
5311	108489	299978
5312	108509	299958
5313	108527	299931
5314	108550	299918
5315	108568	299891
5316	108589	299872
5317	108609	299850
5318	108628	299825
5319	108648	299805
5320	108669	299786
5321	108691	299768
5322	108711	299747
5323	108731	299725
5324	108753	299709
5325	108773	299688
5326	108796	299675
5327	108815	299649
5328	108830	299616
5329	108851	299597
5330	108869	299569
5331	108887	299542
5332	108905	299515
5333	108923	299487
5334	108941	299462
5335	108964	299447
5336	108985	299430
5337	109006	299410
5338	109024	299383
5339	109041	299352
5340	109061	299331
5341	109081	299309
5342	109098	299281
5343	109115	299252
5344	109134	299227
5345	109158	299214
5346	109178	299195
5347	109199	299176
5348	109219	299153
5349	109238	299128
5350	109255	299099
5351	109278	299086
5352	109298	299064
5353	109318	299043
5354	109340	299027
5355	109361	299009
5356	109456	299192
5357	109484	299191
5358	109502	299166
5359	109521	299141
5360	109541	299120
5361	109561	299097
5362	109585	299087
5363	109605	299064
5364	109624	299040
5365	109644	299019
5366	109664	298996
5367	109681	298969
5368	109700	298943
5369	109720	298921
5370	109739	298897
5371	109757	298869
5372	109777	298849
5373	109797	298827
5374	109813	298795
5375	109832	298771
5376	109850	298743
5377	109868	298717
5378	109891	298702
5379	109911	298681
5380	109933	298665
5381	109953	298644
5382	109975	298627
5383	109997	298612
5384	110016	298585
5385	110034	298559
5386	110053	298534
5387	110070	298505
5388	110090	298484
5389	110110	298462
5390	110130	298440
5391	110146	298409
5392	110166	298387
5393	110186	298366
5394	110212	298361
5395	110241	298362
5396	110261	298341
5397	110282	298321
5398	110300	298295
5399	110316	298262
5400	110336	298240
5401	110355	298216
5402	110373	298189
5403	110394	298171
5404	110417	298157
5405	110440	298145
5406	110460	298121
5407	110477	298094
5408	110499	298076
5409	110519	298054
5410	110539	298033
5411	110554	297998
5412	110571	297970
5413	110595	297957
5414	110663	298064
5415	110689	298061
5416	110709	298038
5417	110728	298014
5418	110748	297991
5419	110765	297963
5420	110787	297946
5421	110807	297924
5422	110827	297903
5423	110852	297894
5424	110871	297870
5425	110888	297841
5426	110906	297814
5427	110925	297789
5428	110945	297768
5429	110961	297737
5430	110977	297705
5431	111002	297695
5432	111024	297678
5433	111043	297656
5434	111062	297630
5435	111088	297624
5436	111109	297607
5437	111127	297579
5438	111146	297554
5439	111164	297527
5440	111179	297493
5441	111197	297466
5442	111228	297475
5443	111266	297501
5444	111291	297491
5445	111311	297470
5446	111328	297442
5447	111347	297417
5448	111366	297392
5449	111382	297361
5450	111401	297335
5451	111421	297314
5452	111443	297297
5453	111466	297283
5454	111486	297264
5455	111508	297247
5456	111531	297233
5457	111548	297203
5458	111570	297186
5459	111585	297153
5460	111603	297125
5461	111624	297105
5462	111645	297087
5463	111666	297068
5464	111682	297035
5465	111702	297015
5466	111725	297002
5467	111747	296986
5468	111767	296963
5469	111785	296936
5470	111806	296917
5471	111825	296893
5472	111844	296868
5473	111863	296846
5474	111884	296827
5475	111907	296812
5476	111928	296794
5477	111948	296772
5478	111968	296749
5479	111983	296715
5480	112003	296694
5481	112021	296667
5482	112042	296648
5483	112062	296626
5484	112082	296603
5485	112099	296576
5486	112120	296556
5487	112141	296538
5488	112159	296509
5489	112180	296490
5490	112195	296456
5491	112218	296442
5492	112237	296420
5493	112253	296386
5494	112272	296362
5495	112290	296335
5496	112307	296306
5497	112379	296421
5498	112402	296407
5499	112430	296406
5500	112450	296385
5501	112467	296357
5502	112487	296335
5503	112505	296309
5504	112523	296282
5505	112549	296274
5506	112569	296254
5507	112589	296232
5508	112606	296203
5509	112627	296184
5510	112646	296158
5511	112665	296134
5512	112687	296117
5513	112703	296085
5514	112723	296064
5515	112742	296040
5516	112763	296022
5517	112783	295999
5518	112804	295981
5519	112823	295957
5520	112845	295939
5521	112865	295919
5522	112884	295896
5523	112901	295864
5524	112921	295842
5525	112939	295818
5526	112962	295803
5527	112981	295780
5528	113003	295761
5529	113019	295729
5530	113036	295701
5531	113055	295678
5532	113073	295650
5533	113092	295626
5534	113111	295601
5535	113129	295576
5536	113164	295592
5537	113194	295598
5538	113222	295597
5539	113241	295572
5540	113263	295557
5541	113280	295527
5542	113301	295509
5543	113317	295475
5544	113336	295450
5545	113356	295429
5546	113378	295414
5547	113403	295404
5548	113423	295382
5549	113443	295361
5550	113468	295354
5551	113487	295329
5552	113508	295309
5553	113528	295288
5554	113546	295261
5555	113565	295237
5556	113585	295215
5557	113662	295341
5558	113688	295336
5559	113708	295314
5560	113728	295292
5561	113749	295273
5562	113771	295257
5563	113787	295226
5564	113812	295216
5565	113830	295191
5566	113850	295169
5567	113874	295157
5568	113890	295125
5569	113911	295105
5570	113926	295071
5571	113945	295047
5572	113966	295028
5573	113985	295004
5574	114005	294983
5575	114024	294958
5576	114047	294944
5577	114073	294938
5578	114091	294911
5579	114113	294895
5580	114132	294872
5581	114154	294853
5582	114172	294828
5583	114193	294808
5584	114219	294803
5585	114236	294773
5586	114255	294748
5587	114276	294729
5588	114293	294701
5589	114314	294680
5590	114332	294654
5591	114350	294629
5592	114371	294608
5593	114394	294594
5594	114415	294575
5595	114435	294555
5596	114459	294544
5597	114480	294523
5598	114496	294492
5599	114516	294472
5600	114537	294451
5601	114558	294432
5602	114575	294403
5603	114597	294386
5604	114616	294363
5605	114637	294343
5606	114659	294326
5607	114679	294307
5608	114698	294281
5609	114716	294256
5610	114734	294229
5611	114753	294203
5612	114774	294184
5613	114795	294165
5614	114816	294147
5615	114838	294131
5616	114928	294288
5617	114964	294306
5618	114985	294288
5619	115004	294264
5620	115025	294244
5621	115046	294225
5622	115068	294208
5623	115087	294184
5624	115109	294168
5625	115130	294148
5626	115150	294128
5627	115170	294105
5628	115188	294078
5629	115206	294053
5630	115225	294029
5631	115246	294010
5632	115266	293987
5633	115285	293963
5634	115305	293941
5635	115323	293915
5636	115343	293893
5637	115362	293869
5638	115383	293851
5639	115402	293826
5640	115419	293796
5641	115441	293779
5642	115460	293757
5643	115484	293743
5644	115506	293727
5645	115523	293698
5646	115545	293683
5647	115563	293656
5648	115584	293635
5649	115603	293612
5650	115621	293586
5651	115644	293572
5652	115666	293555
5653	115686	293533
5654	115708	293516
5655	115726	293490
5656	115746	293469
5657	115764	293442
5658	115790	293434
5659	115810	293415
5660	115831	293394
5661	115849	293368
5662	115869	293346
5663	115888	293321
5664	115909	293302
5665	115931	293286
5666	115952	293267
5667	115972	293245
5668	115989	293215
5669	116006	293188
5670	116024	293159
5671	116045	293141
5672	116065	293119
5673	116087	293103
5674	116113	293098
5675	116131	293071
5676	116152	293050
5677	116170	293025
5678	116188	292998
5679	116206	292970
5680	116223	292942
5681	116243	292921
5682	116264	292901
5683	116287	292887
5684	116361	293002
5685	116404	293038
5686	116427	293023
5687	116447	293002
5688	116472	292993
5689	116494	292976
5690	116533	293003
5691	116567	293014
5692	116590	293003
5693	116610	292981
5694	116631	292961
5695	116650	292937
5696	116669	292912
5697	116688	292889
5698	116712	292876
5699	116732	292856
5700	116757	292845
5701	116773	292814
5702	116792	292790
5703	116810	292764
5704	116831	292743
5705	116850	292719
5706	116869	292696
5707	116889	292673
5708	116908	292649
5709	116933	292639
5710	116952	292617
5711	116972	292594
5712	116990	292567
5713	117010	292545
5714	117028	292519
5715	117047	292494
5716	117069	292478
5717	117090	292459
5718	117114	292447
5719	117137	292433
5720	117158	292414
5721	117175	292386
5722	117193	292359
5723	117213	292337
5724	117232	292313
5725	117248	292280
5726	117272	292268
5727	117292	292248
5728	117316	292236
5729	117339	292222
5730	117364	292212
5731	117381	292184
5732	117402	292164
5733	117421	292141
5734	117440	292117
5735	117459	292093
5736	117479	292071
5737	117498	292047
5738	117569	292150
5739	117598	292153
5740	117617	292127
5741	117637	292105
5742	117655	292079
5743	117676	292060
5744	117696	292038
5745	117713	292010
5746	117738	291999
5747	117759	291980
5748	117779	291959
5749	117796	291929
5750	117818	291913
5751	117839	291894
5752	117858	291869
5753	117875	291841
5754	117892	291812
5755	117915	291796
5756	117933	291772
5757	117958	291762
5758	117981	291747
5759	117998	291718
5760	118018	291697
5761	118035	291668
5762	118054	291642
5763	118070	291613
5764	118092	291595
5765	118111	291570
5766	118129	291544
5767	118150	291525
5768	118191	291555
5769	118212	291537
5770	118236	291524
5771	118256	291501
5772	118272	291471
5773	118291	291446
5774	118309	291421
5775	118332	291404
5776	118355	291391
5777	118376	291371
5778	118396	291350
5779	118413	291321
5780	118433	291299
5781	118453	291278
5782	118471	291250
5783	118491	291229
5784	118509	291204
5785	118528	291178
5786	118548	291158
5787	118571	291142
5788	118590	291119
5789	118612	291102
5790	118633	291082
5791	118654	291064
5792	118672	291036
5793	118690	291009
5794	118709	290986
5795	118727	290961
5796	118751	290947
5797	118772	290928
5798	118795	290914
5799	118817	290898
5800	118837	290877
5801	118856	290853
5802	118876	290829
5803	118898	290813
5804	118918	290791
5805	118936	290764
5806	118957	290746
5807	118974	290717
5808	119042	290812
5809	119066	290800
5810	119089	290786
5811	119111	290768
5812	119130	290744
5813	119151	290726
5814	119170	290702
5815	119186	290671
5816	119206	290650
5817	119227	290629
5818	119250	290614
5819	119268	290588
5820	119284	290557
5821	119304	290536
5822	119325	290516
5823	119343	290488
5824	119363	290468
5825	119383	290447
5826	119406	290431
5827	119426	290410
5828	119442	290379
5829	119465	290365
5830	119487	290347
5831	119508	290327
5832	119526	290302
5833	119545	290277
5834	119563	290250
5835	119585	290234
5836	119606	290214
5837	119632	290209
5838	119650	290181
5839	119672	290163
5840	119690	290137
5841	119709	290114
5842	119727	290088
5843	119744	290058
5844	119761	290028
5845	119781	290007
5846	119802	289988
5847	119841	290013
5848	119871	290015
5849	119892	289996
5850	119910	289970
5851	119932	289953
5852	119950	289926
5853	119971	289907
5854	119991	289884
5855	120010	289862
5856	120032	289845
5857	120057	289834
5858	120074	289806
5859	120093	289782
5860	120113	289759
5861	120130	289731
5862	120193	289812
5863	120221	289810
5864	120247	289804
5865	120269	289786
5866	120290	289766
5867	120307	289737
5868	120328	289718
5869	120349	289699
5870	120366	289670
5871	120387	289651
5872	120406	289628
5873	120426	289605
5874	120447	289586
5875	120467	289564
5876	120485	289538
5877	120508	289524
5878	120526	289497
5879	120544	289469
5880	120564	289449
5881	120582	289421
5882	120605	289407
5883	120626	289387
5884	120646	289367
5885	120666	289346
5886	120686	289323
5887	120708	289307
5888	120730	289288
5889	120748	289264
5890	120765	289234
5891	120782	289204
5892	120805	289191
5893	120826	289172
5894	120843	289143
5895	120867	289131
5896	120887	289107
5897	120909	289092
5898	120934	289082
5899	120956	289066
5900	120977	289046
5901	120999	289030
5902	121021	289013
5903	121045	288999
5904	121067	288984
5905	121090	288968
5906	121116	288961
5907	121137	288940
5908	121154	288912
5909	121176	288896
5910	121196	288874
5911	121216	288853
5912	121236	288830
5913	121257	288812
5914	121278	288792
5915	121333	288853
5916	121366	288864
5917	121390	288850
5918	121409	288827
5919	121430	288808
5920	121451	288787
5921	121471	288766
5922	121488	288737
5923	121516	288735
5924	121551	288748
5925	121580	288749
5926	121601	288728
5927	121622	288709
5928	121643	288690
5929	121662	288666
5930	121685	288650
5931	121702	288622
5932	121725	288608
5933	121749	288595
5934	121768	288571
5935	121790	288554
5936	121811	288535
5937	121831	288513
5938	121849	288486
5939	121869	288465
5940	121891	288448
5941	121910	288423
5942	121936	288417
5943	121959	288401
5944	121975	288372
5945	121995	288348
5946	122015	288327
5947	122037	288310
5948	122059	288293
5949	122075	288261
5950	122094	288237
5951	122114	288217
5952	122137	288202
5953	122163	288194
5954	122184	288173
5955	122200	288143
5956	122220	288122
5957	122242	288105
5958	122261	288081
5959	122278	288052
5960	122299	288032
5961	122323	288019
5962	122346	288004
5963	122365	287982
5964	122385	287959
5965	122407	287941
5966	122429	287926
5967	122448	287902
5968	122468	287879
5969	122486	287854
5970	122504	287828
5971	122523	287802
5972	122578	287863
5973	122617	287886
5974	122652	287898
5975	122672	287877
5976	122691	287854
5977	122712	287834
5978	122733	287814
5979	122757	287802
5980	122777	287780
5981	122794	287751
5982	122812	287726
5983	122831	287700
5984	122849	287674
5985	122869	287653
5986	122887	287626
5987	122910	287611
5988	122930	287589
5989	122950	287568
5990	122970	287546
5991	122990	287526
5992	123011	287505
5993	123027	287474
5994	123048	287455
5995	123066	287427
5996	123086	287406
5997	123103	287378
5998	123123	287355
5999	123162	287378
6000	123193	287382
6001	123216	287369
6002	123233	287340
6003	123255	287323
6004	123274	287298
6005	123294	287276
6006	123313	287252
6007	123334	287232
6008	123354	287211
6009	123376	287193
6010	123393	287166
6011	123411	287139
6012	123433	287122
6013	123455	287104
6014	123471	287074
6015	123491	287051
6016	123513	287035
6017	123533	287013
6018	123557	287000
6019	123576	286975
6020	123595	286953
6021	123613	286926
6022	123631	286899
6023	123651	286878
6024	123673	286860
6025	123698	286850
6026	123718	286828
6027	123737	286804
6028	123810	286905
6029	123841	286909
6030	123861	286888
6031	123880	286863
6032	123900	286841
6033	123919	286817
6034	123942	286803
6035	123963	286784
6036	123984	286765
6037	124005	286745
6038	124022	286716
6039	124045	286701
6040	124066	286681
6041	124088	286663
6042	124107	286641
6043	124127	286619
6044	124146	286593
6045	124167	286574
6046	124190	286560
6047	124212	286544
6048	124233	286524
6049	124255	286505
6050	124271	286475
6051	124292	286455
6052	124311	286431
6053	124330	286407
6054	124350	286386
6055	124369	286361
6056	124389	286339
6057	124411	286323
6058	124429	286295
6059	124446	286268
6060	124464	286240
6061	124484	286219
6062	124504	286197
6063	124523	286174
6064	124544	286154
6065	124568	286140
6066	124589	286123
6067	124611	286105
6068	124628	286076
6069	124649	286056
6070	124668	286033
6071	124686	286007
6072	124705	285982
6073	124724	285958
6074	124745	285940
6075	124759	285904
6076	124781	285886
6077	124801	285864
6078	124897	286017
6079	124930	286024
6080	124949	286001
6081	124969	285978
6082	124987	285953
6083	125006	285928
6084	125026	285907
6085	125046	285884
6086	125066	285862
6087	125086	285840
6088	125104	285816
6089	125121	285785
6090	125138	285758
6091	125154	285727
6092	125177	285713
6093	125200	285697
6094	125220	285675
6095	125240	285653
6096	125260	285632
6097	125283	285616
6098	125299	285586
6099	125318	285561
6100	125338	285540
6101	125359	285520
6102	125377	285494
6103	125394	285464
6104	125416	285447
6105	125434	285421
6106	125457	285407
6107	125480	285391
6108	125500	285370
6109	125519	285346
6110	125538	285321
6111	125556	285294
6112	125573	285268
6113	125593	285245
6114	125613	285223
6115	125636	285208
6116	125652	285178
6117	125671	285152
6118	125691	285131
6119	125713	285115
6120	125733	285093
6121	125754	285073
6122	125771	285045
6123	125789	285019
6124	125810	284998
6125	125830	284977
6126	125849	284953
6127	125870	284934
6128	125939	285023
6129	125968	285022
6130	125987	284997
6131	126007	284976
6132	126026	284951
6133	126044	284925
6134	126063	284901
6135	126081	284876
6136	126103	284857
6137	126126	284843
6138	126145	284818
6139	126167	284802
6140	126186	284776
6141	126204	284751
6142	126225	284730
6143	126241	284700
6144	126261	284679
6145	126283	284661
6146	126300	284633
6147	126321	284614
6148	126341	284592
6149	126361	284569
6150	126378	284542
6151	126398	284520
6152	126415	284491
6153	126435	284469
6154	126453	284443
6155	126472	284418
6156	126494	284402
6157	126522	284399
6158	126558	284412
6159	126586	284408
6160	126604	284382
6161	126623	284357
6162	126642	284333
6163	126662	284312
6164	126682	284290
6165	126701	284266
6166	126719	284240
6167	126740	284221
6168	126762	284204
6169	126783	284183
6170	126801	284156
6171	126822	284137
6172	126841	284114
6173	126861	284092
6174	126879	284066
6175	126899	284044
6176	126921	284026
6177	126984	284101
6178	127009	284090
6179	127029	284068
6180	127047	284043
6181	127071	284030
6182	127091	284008
6183	127112	283989
6184	127137	283976
6185	127156	283954
6186	127182	283946
6187	127203	283926
6188	127224	283906
6189	127247	283890
6190	127265	283865
6191	127284	283841
6192	127306	283824
6193	127328	283806
6194	127349	283787
6195	127372	283771
6196	127392	283749
6197	127411	283725
6198	127431	283703
6199	127451	283682
6200	127473	283664
6201	127491	283638
6202	127511	283616
6203	127531	283596
6204	127553	283577
6205	127575	283559
6206	127596	283541
6207	127613	283513
6208	127631	283486
6209	127651	283464
6210	127670	283439
6211	127687	283412
6212	127703	283381
6213	127722	283356
6214	127742	283336
6215	127765	283319
6216	127788	283305
6217	127806	283280
6218	127826	283258
6219	127848	283239
6220	127865	283212
6221	127884	283187
6222	127901	283158
6223	127918	283131
6224	127937	283106
6225	127957	283084
6226	127975	283059
6227	127994	283035
6228	128014	283012
6229	128039	283002
6230	128059	282980
6231	128083	282968
6232	128103	282945
6233	128122	282921
6234	128140	282895
6235	128171	282897
6236	128250	283005
6237	128289	283025
6238	128307	283000
6239	128327	282979
6240	128345	282951
6241	128365	282929
6242	128387	282912
6243	128404	282885
6244	128428	282871
6245	128451	282856
6246	128471	282835
6247	128492	282815
6248	128512	282792
6249	128531	282768
6250	128550	282744
6251	128569	282722
6252	128588	282697
6253	128607	282673
6254	128631	282659
6255	128651	282639
6256	128676	282626
6257	128696	282606
6258	128714	282578
6259	128734	282558
6260	128753	282534
6261	128772	282510
6262	128791	282486
6263	128814	282469
6264	128836	282453
6265	128854	282428
6266	128874	282404
6267	128895	282385
6268	128915	282362
6269	128930	282330
6270	128951	282311
6271	128971	282289
6272	128994	282274
6273	129014	282253
6274	129038	282240
6275	129063	282229
6276	129084	282209
6277	129102	282183
6278	129122	282161
6279	129143	282140
6280	129161	282116
6281	129179	282089
6282	129199	282067
6283	129219	282044
6284	129241	282028
6285	129264	282012
6286	129284	281991
6287	129303	281966
6288	129323	281944
6289	129341	281919
6290	129360	281895
6291	129384	281881
6292	129403	281858
6293	129421	281831
6294	129445	281818
6295	129467	281802
6296	129487	281779
6297	129504	281751
6298	129524	281729
6299	129544	281708
6300	129562	281682
6301	129581	281657
6302	129601	281634
6303	129621	281613
6304	129640	281590
6305	129711	281680
6306	129745	281688
6307	129764	281663
6308	129784	281641
6309	129802	281614
6310	129833	281618
6311	129865	281622
6312	129892	281615
6313	129910	281589
6314	129929	281566
6315	129947	281539
6316	129967	281516
6317	129989	281499
6318	130008	281475
6319	130032	281461
6320	130053	281443
6321	130071	281416
6322	130094	281400
6323	130114	281378
6324	130132	281353
6325	130153	281332
6326	130170	281306
6327	130189	281281
6328	130208	281258
6329	130229	281237
6330	130245	281207
6331	130270	281196
6332	130292	281178
6333	130315	281164
6334	130338	281147
6335	130358	281126
6336	130377	281102
6337	130398	281083
6338	130420	281065
6339	130440	281043
6340	130457	281016
6341	130481	281001
6342	130502	280982
6343	130522	280960
6344	130542	280939
6345	130562	280916
6346	130582	280896
6347	130602	280873
6348	130622	280852
6349	130642	280830
6350	130662	280808
6351	130681	280783
6352	130702	280763
6353	130727	280753
6354	130750	280738
6355	130768	280711
6356	130787	280688
6357	130807	280665
6358	130825	280639
6359	130843	280615
6360	130859	280583
6361	130878	280559
6362	130895	280532
6363	130916	280511
6364	130932	280482
6365	131000	280563
6366	131028	280556
6367	131052	280545
6368	131070	280519
6369	131089	280494
6370	131108	280471
6371	131127	280446
6372	131146	280422
6373	131167	280403
6374	131191	280390
6375	131213	280371
6376	131230	280344
6377	131249	280320
6378	131265	280289
6379	131286	280270
6380	131303	280242
6381	131323	280219
6382	131342	280195
6383	131360	280169
6384	131380	280148
6385	131408	280143
6386	131434	280135
6387	131455	280115
6388	131472	280086
6389	131489	280059
6390	131506	280030
6391	131527	280009
6392	131562	280020
6393	131592	280020
6394	131615	280005
6395	131636	279985
6396	131655	279961
6397	131671	279931
6398	131691	279908
6399	131710	279885
6400	131729	279860
6401	131746	279833
6402	131767	279812
6403	131787	279790
6404	131809	279774
6405	131832	279757
6406	131852	279736
6407	131870	279710
6408	131888	279684
6409	131907	279659
6410	131925	279634
6411	131943	279608
6412	131967	279594
6413	131985	279569
6414	132008	279553
6415	132027	279529
6416	132045	279503
6417	132065	279482
6418	132081	279452
6419	132100	279427
6420	132120	279405
6421	132142	279387
6422	132160	279361
6423	132178	279335
6424	132197	279311
6425	132220	279297
6426	132246	279286
6427	132263	279259
6428	132284	279239
6429	132303	279216
6430	132329	279206
6431	132350	279186
6432	132373	279172
6433	132395	279155
6434	132419	279140
6435	132480	279205
6436	132507	279198
6437	132538	279200
6438	132556	279174
6439	132577	279154
6440	132599	279137
6441	132621	279118
6442	132644	279103
6443	132662	279077
6444	132684	279060
6445	132704	279038
6446	132725	279018
6447	132745	278995
6448	132762	278968
6449	132782	278947
6450	132799	278918
6451	132820	278898
6452	132840	278875
6453	132862	278858
6454	132884	278841
6455	132901	278813
6456	132920	278788
6457	132939	278766
6458	132957	278739
6459	132978	278719
6460	132998	278698
6461	133018	278675
6462	133055	278689
6463	133085	278688
6464	133107	278670
6465	133130	278656
6466	133150	278634
6467	133167	278606
6468	133186	278581
6469	133202	278551
6470	133223	278531
6471	133249	278522
6472	133272	278506
6473	133289	278479
6474	133309	278456
6475	133329	278435
6476	133349	278414
6477	133368	278389
6478	133389	278370
6479	133407	278343
6480	133425	278317
6481	133490	278390
6482	133513	278375
6483	133541	278370
6484	133562	278349
6485	133584	278331
6486	133603	278308
6487	133620	278279
6488	133640	278257
6489	133659	278233
6490	133678	278211
6491	133700	278192
6492	133718	278167
6493	133742	278152
6494	133762	278131
6495	133786	278117
6496	133804	278090
6497	133822	278064
6498	133841	278041
6499	133864	278026
6500	133888	278013
6501	133910	277995
6502	133928	277968
6503	133946	277942
6504	133967	277922
6505	133988	277902
6506	134007	277879
6507	134027	277858
6508	134047	277835
6509	134067	277814
6510	134087	277792
6511	134107	277770
6512	134122	277739
6513	134138	277708
6514	134157	277683
6515	134181	277670
6516	134198	277643
6517	134217	277618
6518	134237	277597
6519	134262	277584
6520	134287	277574
6521	134311	277560
6522	134328	277532
6523	134346	277506
6524	134364	277481
6525	134385	277460
6526	134404	277436
6527	134423	277412
6528	134443	277391
6529	134461	277364
6530	134566	277519
6531	134592	277509
6532	134611	277486
6533	134627	277455
6534	134647	277433
6535	134670	277418
6536	134689	277393
6537	134713	277380
6538	134731	277353
6539	134747	277323
6540	134766	277299
6541	134788	277282
6542	134807	277258
6543	134825	277232
6544	134843	277206
6545	134867	277193
6546	134890	277176
6547	134910	277156
6548	134929	277131
6549	134951	277113
6550	134969	277087
6551	134989	277065
6552	135010	277046
6553	135029	277021
6554	135047	276996
6555	135063	276966
6556	135086	276951
6557	135109	276936
6558	135130	276915
6559	135147	276887
6560	135166	276863
6561	135188	276846
6562	135210	276828
6563	135228	276803
6564	135252	276787
6565	135272	276766
6566	135296	276753
6567	135319	276736
6568	135336	276709
6569	135353	276681
6570	135371	276655
6571	135390	276631
6572	135413	276615
6573	135433	276594
6574	135454	276573
6575	135475	276553
6576	135551	276647
6577	135582	276647
6578	135606	276633
6579	135625	276610
6580	135642	276582
6581	135663	276561
6582	135684	276542
6583	135707	276526
6584	135730	276510
6585	135748	276485
6586	135765	276456
6587	135784	276433
6588	135802	276407
6589	135826	276392
6590	135846	276371
6591	135865	276347
6592	135886	276327
6593	135909	276313
6594	135938	276308
6595	135966	276302
6596	135993	276294
6597	136014	276275
6598	136033	276251
6599	136053	276229
6600	136071	276203
6601	136092	276185
6602	136113	276164
6603	136142	276159
6604	136167	276149
6605	136189	276131
6606	136214	276118
6607	136235	276098
6608	136253	276074
6609	136274	276052
6610	136291	276025
6611	136312	276006
6612	136337	275994
6613	136355	275967
6614	136371	275939
6615	136391	275916
6616	136411	275893
6617	136431	275872
6618	136450	275849
6619	136468	275823
6620	136490	275805
6621	136546	275855
6622	136591	275884
6623	136614	275869
6624	136633	275844
6625	136651	275819
6626	136670	275794
6627	136686	275765
6628	136706	275742
6629	136725	275720
6630	136750	275706
6631	136769	275683
6632	136787	275658
6633	136810	275641
6634	136828	275616
6635	136850	275598
6636	136868	275573
6637	136886	275546
6638	136906	275523
6639	136929	275509
6640	136948	275485
6641	136973	275473
6642	136995	275454
6643	137014	275431
6644	137033	275407
6645	137052	275383
6646	137069	275355
6647	137085	275326
6648	137106	275305
6649	137129	275289
6650	137148	275266
6651	137168	275244
6652	137191	275228
6653	137209	275203
6654	137229	275180
6655	137249	275158
6656	137267	275133
6657	137286	275109
6658	137305	275085
6659	137326	275066
6660	137348	275048
6661	137373	275036
6662	137405	275037
6663	137435	275035
6664	137455	275013
6665	137472	274985
6666	137490	274960
6667	137507	274933
6668	137528	274912
6669	137548	274889
6670	137568	274869
6671	137591	274853
6672	137608	274825
6673	137628	274803
6674	137647	274778
6675	137667	274757
6676	137684	274730
6677	137700	274700
6678	137719	274676
6679	137740	274656
6680	137767	274647
6681	137834	274719
6682	137864	274717
6683	137884	274696
6684	137902	274669
6685	137921	274646
6686	137941	274624
6687	137969	274617
6688	137993	274604
6689	138014	274585
6690	138034	274562
6691	138054	274541
6692	138075	274520
6693	138093	274495
6694	138111	274470
6695	138130	274444
6696	138149	274422
6697	138170	274402
6698	138192	274383
6699	138209	274355
6700	138229	274334
6701	138252	274319
6702	138275	274301
6703	138296	274283
6704	138315	274259
6705	138332	274230
6706	138353	274210
6707	138372	274187
6708	138391	274162
6709	138407	274132
6710	138427	274112
6711	138451	274096
6712	138472	274077
6713	138493	274057
6714	138510	274030
6715	138529	274005
6716	138549	273984
6717	138569	273962
6718	138592	273946
6719	138610	273921
6720	138633	273904
6721	138658	273892
6722	138677	273868
6723	138698	273848
6724	138717	273824
6725	138734	273797
6726	138757	273780
6727	138778	273760
6728	138799	273742
6729	138818	273717
6730	138837	273693
6731	138878	273714
6732	138904	273703
6733	138923	273679
6734	138940	273651
6735	138961	273632
6736	138980	273608
6737	139003	273591
6738	139018	273561
6739	139088	273637
6740	139123	273643
6741	139142	273620
6742	139160	273594
6743	139180	273573
6744	139201	273553
6745	139220	273530
6746	139238	273503
6747	139257	273478
6748	139279	273461
6749	139301	273442
6750	139320	273419
6751	139339	273396
6752	139357	273369
6753	139378	273349
6754	139395	273323
6755	139415	273300
6756	139434	273276
6757	139449	273245
6758	139475	273235
6759	139501	273224
6760	139523	273205
6761	139543	273184
6762	139563	273162
6763	139579	273132
6764	139596	273106
6765	139618	273086
6766	139637	273063
6767	139657	273042
6768	139680	273026
6769	139700	273004
6770	139721	272984
6771	139740	272959
6772	139759	272936
6773	139778	272913
6774	139800	272895
6775	139819	272870
6776	139837	272844
6777	139853	272815
6778	139874	272795
6779	139898	272781
6780	139921	272764
6781	139940	272742
6782	139958	272716
6783	139979	272695
6784	139997	272670
6785	140018	272650
6786	140039	272629
6787	140057	272603
6788	140079	272586
6789	140103	272573
6790	140129	272563
6791	140146	272534
6792	140164	272509
6793	140185	272488
6794	140204	272464
6795	140223	272440
6796	140300	272529
6797	140342	272550
6798	140366	272537
6799	140391	272524
6800	140413	272507
6801	140433	272484
6802	140449	272454
6803	140466	272427
6804	140487	272407
6805	140509	272389
6806	140531	272370
6807	140552	272351
6808	140573	272331
6809	140593	272309
6810	140614	272289
6811	140630	272259
6812	140648	272234
6813	140667	272209
6814	140685	272183
6815	140707	272166
6816	140728	272146
6817	140751	272130
6818	140770	272107
6819	140790	272085
6820	140810	272062
6821	140830	272040
6822	140850	272019
6823	140870	271998
6824	140890	271975
6825	140911	271956
6826	140933	271936
6827	140956	271922
6828	140978	271902
6829	140999	271883
6830	141018	271859
6831	141038	271836
6832	141059	271818
6833	141079	271796
6834	141098	271771
6835	141123	271760
6836	141183	271815
6837	141209	271804
6838	141235	271794
6839	141255	271771
6840	141273	271746
6841	141289	271717
6842	141306	271689
6843	141327	271669
6844	141347	271647
6845	141367	271626
6846	141387	271604
6847	141405	271577
6848	141425	271555
6849	141444	271531
6850	141461	271505
6851	141481	271483
6852	141500	271458
6853	141518	271433
6854	141539	271412
6855	141559	271390
6856	141581	271372
6857	141605	271359
6858	141625	271337
6859	141645	271314
6860	141662	271287
6861	141680	271261
6862	141699	271237
6863	141716	271210
