iter	Passed	Remaining
1674	24425	121398
1675	24441	121392
1676	24461	121405
1677	24480	121411
1678	24499	121417
1679	24518	121427
1680	24537	121431
1681	24557	121443
1682	24574	121442
1683	24593	121448
1684	24611	121449
1685	24627	121443
1686	24642	121431
1687	24659	121426
1688	24675	121419
1689	24692	121417
1690	24711	121423
1691	24725	121406
1692	24738	121382
1693	24754	121374
1694	24768	121357
1695	24787	121363
1696	24803	121357
1697	24821	121358
1698	24835	121340
1699	24850	121327
1700	24864	121311
1701	24879	121297
1702	24895	121289
1703	24910	121277
1704	24927	121276
1705	24945	121278
1706	24966	121292
1707	24987	121307
1708	25010	121333
1709	25032	121355
1710	25051	121364
1711	25072	121378
1712	25093	121397
1713	25114	121413
1714	25135	121426
1715	25150	121414
1716	25169	121418
1717	25186	121415
1718	25200	121399
1719	25217	121396
1720	25232	121385
1721	25246	121366
1722	25262	121356
1723	25277	121345
1724	25294	121340
1725	25310	121330
1726	25324	121314
1727	25339	121300
1728	25353	121282
1729	25368	121271
1730	25384	121259
1731	25396	121233
1732	25410	121218
1733	25426	121208
1734	25440	121188
1735	25454	121174
1736	25485	121236
1737	25508	121261
1738	25526	121261
1739	25539	121240
1740	25555	121231
1741	25571	121220
1742	25591	121232
1743	25606	121218
1744	25623	121216
1745	25638	121200
1746	25650	121177
1747	25664	121157
1748	25680	121150
1749	25696	121139
1750	25713	121136
1751	25729	121128
1752	25744	121114
1753	25757	121092
1754	25773	121082
1755	25790	121078
1756	25805	121065
1757	25819	121049
1758	25836	121043
1759	25851	121032
1760	25867	121023
1761	25884	121019
1762	25899	121004
1763	25913	120988
1764	25928	120975
1765	25941	120954
1766	25954	120928
1767	25967	120909
1768	25982	120895
1769	25997	120882
1770	26011	120863
1771	26022	120832
1772	26037	120819
1773	26051	120801
1774	26065	120781
1775	26082	120779
1776	26099	120772
1777	26114	120762
1778	26131	120756
1779	26147	120746
1780	26163	120740
1781	26180	120734
1782	26199	120740
1783	26212	120716
1784	26226	120701
1785	26239	120676
1786	26253	120660
1787	26264	120630
1788	26279	120615
1789	26296	120610
1790	26312	120600
1791	26327	120591
1792	26343	120580
1793	26357	120562
1794	26375	120565
1795	26391	120554
1796	26405	120535
1797	26417	120507
1798	26431	120490
1799	26445	120472
1800	26458	120449
1801	26470	120425
1802	26486	120414
1803	26496	120378
1804	26506	120342
1805	26518	120318
1806	26534	120308
1807	26548	120290
1808	26559	120260
1809	26572	120237
1810	26588	120227
1811	26604	120220
1812	26619	120205
1813	26633	120188
1814	26648	120176
1815	26660	120148
1816	26675	120136
1817	26692	120130
1818	26710	120129
1819	26724	120114
1820	26739	120101
1821	26752	120078
1822	26765	120056
1823	26778	120034
1824	26793	120020
1825	26805	119991
1826	26820	119978
1827	26834	119962
1828	26849	119950
1829	26863	119932
1830	26877	119914
1831	26891	119894
1832	26905	119878
1833	26919	119860
1834	26936	119856
1835	26958	119875
1836	26979	119885
1837	26999	119898
1838	27020	119908
1839	27039	119916
1840	27057	119912
1841	27077	119924
1842	27095	119922
1843	27114	119926
1844	27131	119921
1845	27148	119916
1846	27162	119901
1847	27177	119886
1848	27197	119896
1849	27214	119891
1850	27233	119896
1851	27251	119896
1852	27268	119889
1853	27282	119871
1854	27302	119881
1855	27321	119884
1856	27336	119871
1857	27353	119864
1858	27368	119854
1859	27385	119848
1860	27403	119847
1861	27420	119844
1862	27437	119837
1863	27454	119832
1864	27470	119822
1865	27484	119807
1866	27500	119798
1867	27514	119781
1868	27530	119771
1869	27546	119762
1870	27563	119754
1871	27576	119734
1872	27590	119716
1873	27603	119694
1874	27618	119681
1875	27632	119664
1876	27647	119647
1877	27660	119627
1878	27674	119607
1879	27688	119590
1880	27712	119616
1881	27728	119606
1882	27746	119607
1883	27763	119603
1884	27779	119591
1885	27798	119593
1886	27816	119594
1887	27830	119574
1888	27847	119573
1889	27865	119570
1890	27879	119554
1891	27898	119557
1892	27914	119548
1893	27931	119540
1894	27947	119533
1895	27965	119531
1896	27981	119523
1897	28000	119527
1898	28018	119525
1899	28036	119522
1900	28055	119527
1901	28072	119522
1902	28087	119510
1903	28106	119511
1904	28120	119495
1905	28135	119478
1906	28149	119462
1907	28163	119445
1908	28178	119428
1909	28192	119412
1910	28207	119398
1911	28222	119382
1912	28237	119371
1913	28251	119353
1914	28264	119332
1915	28279	119315
1916	28294	119303
1917	28308	119285
1918	28321	119261
1919	28334	119240
1920	28349	119229
1921	28364	119211
1922	28378	119194
1923	28391	119172
1924	28404	119152
1925	28418	119134
1926	28433	119121
1927	28450	119112
1928	28466	119104
1929	28483	119100
1930	28502	119101
1931	28518	119091
1932	28532	119076
1933	28543	119045
1934	28557	119027
1935	28573	119014
1936	28587	118997
1937	28603	118990
1938	28618	118975
1939	28633	118960
1940	28647	118945
1941	28663	118932
1942	28677	118916
1943	28690	118896
1944	28708	118891
1945	28723	118879
1946	28737	118862
1947	28752	118847
1948	28768	118838
1949	28781	118817
1950	28797	118807
1951	28815	118804
1952	28830	118791
1953	28847	118786
1954	28863	118774
1955	28878	118763
1956	28892	118746
1957	28907	118731
1958	28922	118716
1959	28935	118693
1960	28949	118675
1961	28965	118665
1962	28979	118649
1963	28995	118640
1964	29011	118628
1965	29025	118613
1966	29041	118601
1967	29054	118579
1968	29069	118566
1969	29083	118547
1970	29097	118530
1971	29112	118517
1972	29127	118501
1973	29139	118476
1974	29155	118465
1975	29170	118453
1976	29184	118434
1977	29198	118416
1978	29213	118402
1979	29226	118380
1980	29240	118363
1981	29255	118351
1982	29273	118347
1983	29291	118346
1984	29310	118350
1985	29327	118345
1986	29340	118321
1987	29356	118312
1988	29372	118302
1989	29388	118292
1990	29404	118282
1991	29421	118275
1992	29434	118255
1993	29450	118243
1994	29467	118239
1995	29478	118209
1996	29493	118194
1997	29508	118180
1998	29520	118154
1999	29533	118134
2000	29547	118118
2001	29563	118104
2002	29578	118090
2003	29591	118071
2004	29604	118047
2005	29617	118027
2006	29633	118017
2007	29647	117997
2008	29662	117985
2009	29676	117969
2010	29690	117951
2011	29706	117940
2012	29722	117932
2013	29734	117905
2014	29748	117887
2015	29765	117881
2016	29782	117874
2017	29797	117860
2018	29810	117838
2019	29827	117832
2020	29840	117810
2021	29854	117794
2022	29868	117775
2023	29879	117745
2024	29893	117727
2025	29909	117718
2026	29925	117710
2027	29945	117716
2028	29967	117728
2029	29989	117742
2030	30014	117768
2031	30038	117787
2032	30057	117792
2033	30081	117811
2034	30102	117821
2035	30122	117826
2036	30140	117823
2037	30155	117810
2038	30175	117816
2039	30194	117817
2040	30214	117822
2041	30232	117822
2042	30253	117830
2043	30276	117846
2044	30304	117883
2045	30331	117915
2046	30354	117931
2047	30381	117965
2048	30402	117976
2049	30418	117963
2050	30431	117944
2051	30447	117930
2052	30460	117910
2053	30477	117902
2054	30496	117904
2055	30517	117912
2056	30536	117914
2057	30558	117928
2058	30578	117934
2059	30598	117938
2060	30621	117955
2061	30644	117970
2062	30665	117977
2063	30683	117978
2064	30703	117980
2065	30721	117979
2066	30736	117965
2067	30751	117948
2068	30767	117938
2069	30781	117919
2070	30791	117887
2071	30806	117874
2072	30823	117865
2073	30841	117865
2074	30862	117871
2075	30883	117880
2076	30903	117884
2077	30921	117883
2078	30941	117885
2079	30960	117888
2080	30981	117896
2081	31003	117906
2082	31022	117908
2083	31037	117896
2084	31051	117878
2085	31065	117858
2086	31079	117840
2087	31094	117824
2088	31108	117805
2089	31120	117780
2090	31132	117757
2091	31146	117737
2092	31159	117717
2093	31174	117700
2094	31188	117682
2095	31206	117678
2096	31225	117680
2097	31245	117683
2098	31264	117683
2099	31284	117688
2100	31304	117694
2101	31327	117708
2102	31346	117710
2103	31367	117719
2104	31395	117753
2105	31414	117752
2106	31430	117740
2107	31446	117730
2108	31464	117725
2109	31480	117715
2110	31496	117705
2111	31515	117707
2112	31532	117697
2113	31547	117683
2114	31563	117673
2115	31578	117659
2116	31593	117642
2117	31608	117630
2118	31624	117619
2119	31640	117608
2120	31653	117585
2121	31667	117566
2122	31681	117550
2123	31697	117536
2124	31716	117539
2125	31728	117513
2126	31745	117504
2127	31761	117494
2128	31779	117488
2129	31795	117478
2130	31809	117460
2131	31822	117439
2132	31838	117426
2133	31853	117412
2134	31869	117401
2135	31883	117384
2136	31899	117371
2137	31911	117348
2138	31927	117336
2139	31941	117319
2140	31956	117301
2141	31971	117289
2142	31986	117275
2143	32002	117262
2144	32018	117250
2145	32034	117240
2146	32048	117223
2147	32063	117207
2148	32079	117197
2149	32095	117185
2150	32111	117173
2151	32126	117160
2152	32141	117146
2153	32156	117132
2154	32171	117116
2155	32188	117107
2156	32204	117099
2157	32217	117076
2158	32232	117060
2159	32246	117044
2160	32261	117026
2161	32273	117004
2162	32288	116987
2163	32303	116971
2164	32316	116950
2165	32328	116927
2166	32343	116909
2167	32356	116888
2168	32370	116872
2169	32386	116860
2170	32406	116863
2171	32422	116853
2172	32440	116849
2173	32456	116837
2174	32472	116827
2175	32489	116817
2176	32505	116806
2177	32528	116820
2178	32550	116830
2179	32573	116846
2180	32599	116869
2181	32628	116905
2182	32659	116949
2183	32686	116975
2184	32713	117006
2185	32742	117040
2186	32767	117061
2187	32794	117088
2188	32814	117091
2189	32834	117094
2190	32854	117097
2191	32872	117093
2192	32893	117100
2193	32912	117097
2194	32934	117107
2195	32953	117108
2196	32973	117110
2197	32993	117112
2198	33010	117103
2199	33028	117101
2200	33051	117114
2201	33069	117109
2202	33085	117098
2203	33104	117096
2204	33123	117095
2205	33141	117091
2206	33159	117087
2207	33176	117078
2208	33194	117074
2209	33215	117079
2210	33238	117094
2211	33259	117098
2212	33278	117098
2213	33300	117109
2214	33322	117118
2215	33338	117104
2216	33355	117096
2217	33372	117089
2218	33391	117087
2219	33408	117081
2220	33427	117078
2221	33445	117073
2222	33462	117064
2223	33479	117057
2224	33495	117044
2225	33510	117029
2226	33525	117015
2227	33541	117002
2228	33555	116984
2229	33571	116972
2230	33588	116966
2231	33606	116959
2232	33622	116947
2233	33638	116937
2234	33656	116931
2235	33672	116918
2236	33685	116896
2237	33699	116878
2238	33720	116883
2239	33733	116864
2240	33748	116847
2241	33758	116814
2242	33772	116794
2243	33786	116776
2244	33799	116755
2245	33812	116733
2246	33828	116721
2247	33841	116700
2248	33855	116681
2249	33870	116664
2250	33884	116645
2251	33898	116626
2252	33911	116606
2253	33926	116591
2254	33938	116566
2255	33949	116536
2256	33961	116511
2257	33975	116493
2258	33989	116472
2259	34001	116447
2260	34015	116429
2261	34031	116418
2262	34047	116404
2263	34062	116389
2264	34075	116367
2265	34087	116341
2266	34099	116318
2267	34113	116299
2268	34128	116283
2269	34143	116268
2270	34157	116248
2271	34171	116231
2272	34188	116221
2273	34203	116208
2274	34218	116193
2275	34235	116184
2276	34252	116174
2277	34266	116156
2278	34280	116139
2279	34293	116117
2280	34305	116092
2281	34319	116072
2282	34333	116052
2283	34349	116042
2284	34368	116039
2285	34384	116027
2286	34399	116012
2287	34413	115993
2288	34427	115975
2289	34441	115957
2290	34456	115942
2291	34469	115922
2292	34483	115902
2293	34496	115880
2294	34509	115859
2295	34522	115838
2296	34538	115823
2297	34553	115808
2298	34566	115786
2299	34580	115768
2300	34594	115750
2301	34605	115721
2302	34619	115702
2303	34633	115685
2304	34647	115667
2305	34664	115657
2306	34681	115651
2307	34699	115644
2308	34718	115644
2309	34733	115629
2310	34747	115608
2311	34762	115593
2312	34775	115571
2313	34789	115555
2314	34804	115540
2315	34818	115521
2316	34833	115505
2317	34847	115485
2318	34859	115462
2319	34872	115440
2320	34886	115421
2321	34901	115405
2322	34915	115387
2323	34928	115367
2324	34943	115350
2325	34958	115336
2326	34972	115316
2327	34985	115297
2328	34998	115272
2329	35012	115254
2330	35026	115238
2331	35043	115228
2332	35055	115202
2333	35068	115182
2334	35081	115160
2335	35094	115138
2336	35109	115124
2337	35124	115107
2338	35138	115088
2339	35151	115070
2340	35166	115054
2341	35179	115032
2342	35193	115013
2343	35207	114995
2344	35221	114977
2345	35235	114958
2346	35250	114942
2347	35264	114926
2348	35277	114904
2349	35292	114887
2350	35306	114871
2351	35320	114850
2352	35333	114830
2353	35348	114814
2354	35362	114797
2355	35374	114773
2356	35387	114750
2357	35401	114733
2358	35414	114710
2359	35428	114691
2360	35442	114673
2361	35459	114664
2362	35472	114645
2363	35484	114617
2364	35498	114600
2365	35511	114577
2366	35524	114557
2367	35537	114535
2368	35550	114516
2369	35565	114501
2370	35578	114478
2371	35590	114454
2372	35605	114437
2373	35619	114420
2374	35634	114404
2375	35645	114376
2376	35659	114358
2377	35672	114338
2378	35685	114315
2379	35699	114297
2380	35715	114285
2381	35729	114267
2382	35743	114250
2383	35757	114233
2384	35772	114215
2385	35784	114192
2386	35797	114172
2387	35811	114153
2388	35825	114133
2389	35838	114113
2390	35853	114097
2391	35867	114081
2392	35880	114060
2393	35894	114039
2394	35909	114027
2395	35923	114008
2396	35937	113990
2397	35952	113974
2398	35967	113959
2399	35980	113939
2400	35993	113917
2401	36006	113896
2402	36021	113879
2403	36035	113862
2404	36050	113846
2405	36065	113832
2406	36080	113819
2407	36096	113806
2408	36112	113795
2409	36127	113780
2410	36142	113764
2411	36157	113749
2412	36170	113729
2413	36184	113710
2414	36197	113690
2415	36211	113671
2416	36223	113645
2417	36237	113629
2418	36252	113614
2419	36269	113602
2420	36283	113586
2421	36297	113568
2422	36313	113556
2423	36329	113545
2424	36345	113532
2425	36357	113508
2426	36373	113495
2427	36387	113478
2428	36401	113460
2429	36416	113445
2430	36432	113432
2431	36446	113416
2432	36462	113403
2433	36478	113391
2434	36495	113381
2435	36514	113381
2436	36534	113382
2437	36551	113373
2438	36569	113367
2439	36586	113357
2440	36600	113341
2441	36615	113323
2442	36629	113307
2443	36640	113280
2444	36655	113265
2445	36668	113242
2446	36682	113225
2447	36697	113210
2448	36712	113196
2449	36732	113194
2450	36745	113173
2451	36758	113155
2452	36773	113140
2453	36788	113122
2454	36801	113103
2455	36816	113087
2456	36831	113073
2457	36846	113056
2458	36859	113038
2459	36872	113016
2460	36887	113001
2461	36899	112975
2462	36915	112965
2463	36931	112952
2464	36945	112935
2465	36959	112917
2466	36972	112896
2467	36987	112882
2468	37001	112862
2469	37015	112845
2470	37030	112830
2471	37045	112815
2472	37060	112801
2473	37075	112784
2474	37089	112767
2475	37100	112739
2476	37114	112722
2477	37128	112704
2478	37143	112688
2479	37157	112671
2480	37173	112659
2481	37189	112645
2482	37202	112627
2483	37218	112613
2484	37233	112600
2485	37249	112588
2486	37265	112574
2487	37280	112560
2488	37297	112551
2489	37315	112545
2490	37333	112539
2491	37349	112526
2492	37366	112518
2493	37382	112507
2494	37393	112481
2495	37408	112464
2496	37421	112445
2497	37436	112428
2498	37451	112414
2499	37465	112395
2500	37481	112385
2501	37495	112367
2502	37509	112349
2503	37523	112331
2504	37538	112316
2505	37552	112297
2506	37565	112277
2507	37581	112265
2508	37599	112260
2509	37615	112245
2510	37632	112237
2511	37649	112228
2512	37663	112211
2513	37678	112197
2514	37692	112178
2515	37704	112154
2516	37721	112146
2517	37735	112128
2518	37746	112099
2519	37759	112079
2520	37774	112064
2521	37789	112051
2522	37806	112041
2523	37821	112027
2524	37838	112017
2525	37854	112005
2526	37870	111992
2527	37886	111979
2528	37900	111962
2529	37913	111942
2530	37927	111924
2531	37941	111906
2532	37956	111890
2533	37968	111867
2534	37982	111851
2535	37997	111834
2536	38010	111814
2537	38023	111794
2538	38039	111780
2539	38054	111765
2540	38068	111747
2541	38083	111732
2542	38098	111717
2543	38109	111691
2544	38121	111669
2545	38132	111641
2546	38146	111623
2547	38160	111604
2548	38173	111583
2549	38187	111567
2550	38202	111552
2551	38215	111532
2552	38229	111514
2553	38241	111491
2554	38256	111474
2555	38269	111455
2556	38284	111439
2557	38298	111423
2558	38312	111402
2559	38324	111380
2560	38338	111363
2561	38352	111343
2562	38366	111326
2563	38380	111309
2564	38396	111297
2565	38410	111279
2566	38423	111258
2567	38437	111241
2568	38452	111226
2569	38466	111208
2570	38480	111191
2571	38495	111174
2572	38508	111156
2573	38522	111136
2574	38536	111118
2575	38549	111099
2576	38565	111086
2577	38581	111075
2578	38596	111060
2579	38610	111042
2580	38624	111024
2581	38638	111006
2582	38653	110992
2583	38667	110975
2584	38680	110954
2585	38695	110939
2586	38709	110921
2587	38724	110906
2588	38742	110900
2589	38756	110883
2590	38772	110869
2591	38786	110853
2592	38800	110835
2593	38814	110818
2594	38827	110797
2595	38842	110781
2596	38856	110765
2597	38871	110750
2598	38886	110735
2599	38902	110721
2600	38915	110702
2601	38927	110677
2602	38940	110657
2603	38954	110640
2604	38968	110622
2605	38982	110603
2606	38996	110588
2607	39011	110572
2608	39024	110552
2609	39037	110532
2610	39051	110513
2611	39068	110505
2612	39087	110501
2613	39103	110488
2614	39118	110473
2615	39131	110453
2616	39146	110438
2617	39160	110420
2618	39175	110405
2619	39185	110377
2620	39201	110364
2621	39215	110347
2622	39226	110322
2623	39239	110302
2624	39254	110285
2625	39268	110269
2626	39282	110250
2627	39297	110235
2628	39312	110221
2629	39324	110199
2630	39338	110180
2631	39351	110159
2632	39365	110143
2633	39384	110140
2634	39399	110122
2635	39413	110107
2636	39427	110089
2637	39441	110070
2638	39458	110060
2639	39474	110049
2640	39490	110036
2641	39507	110028
2642	39523	110015
2643	39537	109999
2644	39553	109986
2645	39568	109973
2646	39584	109960
2647	39600	109948
2648	39617	109940
2649	39634	109928
2650	39648	109911
2651	39666	109905
2652	39683	109896
2653	39699	109884
2654	39721	109887
2655	39743	109894
2656	39761	109887
2657	39776	109871
2658	39792	109859
2659	39808	109847
2660	39825	109837
2661	39839	109820
2662	39849	109792
2663	39860	109766
2664	39876	109755
2665	39895	109749
2666	39913	109742
2667	39927	109725
2668	39940	109705
2669	39954	109686
2670	39969	109672
2671	39984	109656
2672	39998	109641
2673	40014	109629
2674	40030	109617
2675	40045	109600
2676	40059	109584
2677	40074	109568
2678	40090	109555
2679	40103	109536
2680	40118	109522
2681	40132	109503
2682	40145	109484
2683	40158	109463
2684	40175	109454
2685	40192	109444
2686	40208	109432
2687	40227	109427
2688	40240	109409
2689	40255	109393
2690	40273	109386
2691	40288	109371
2692	40303	109357
2693	40320	109346
2694	40334	109329
2695	40346	109307
2696	40359	109285
2697	40373	109267
2698	40387	109250
2699	40400	109230
2700	40415	109216
2701	40429	109199
2702	40441	109176
2703	40455	109158
2704	40470	109141
2705	40485	109127
2706	40498	109107
2707	40513	109092
2708	40529	109082
2709	40545	109070
2710	40560	109054
2711	40576	109041
2712	40592	109028
2713	40608	109016
2714	40625	109007
2715	40640	108993
2716	40655	108978
2717	40670	108964
2718	40685	108948
2719	40698	108927
2720	40713	108914
2721	40727	108896
2722	40744	108887
2723	40757	108866
2724	40771	108849
2725	40785	108831
2726	40802	108820
2727	40819	108812
2728	40833	108795
2729	40846	108774
2730	40859	108753
2731	40873	108735
2732	40884	108710
2733	40897	108691
2734	40912	108676
2735	40924	108653
2736	40938	108636
2737	40951	108616
2738	40964	108596
2739	40982	108588
2740	40998	108575
2741	41014	108565
2742	41031	108555
2743	41046	108539
2744	41060	108522
2745	41078	108514
2746	41099	108516
2747	41117	108509
2748	41139	108513
2749	41157	108507
2750	41176	108501
2751	41199	108509
2752	41219	108506
2753	41240	108507
2754	41256	108496
2755	41275	108491
2756	41296	108492
2757	41317	108491
2758	41336	108487
2759	41359	108494
2760	41382	108499
2761	41405	108505
2762	41428	108512
2763	41449	108513
2764	41469	108510
2765	41488	108504
2766	41508	108504
2767	41526	108497
2768	41543	108488
2769	41559	108475
2770	41572	108454
2771	41587	108438
2772	41600	108419
2773	41616	108405
2774	41631	108390
2775	41646	108377
2776	41661	108361
2777	41674	108340
2778	41687	108321
2779	41702	108306
2780	41716	108289
2781	41727	108263
2782	41743	108251
2783	41759	108239
2784	41773	108221
2785	41786	108200
2786	41801	108185
2787	41815	108167
2788	41828	108149
2789	41843	108133
2790	41858	108117
2791	41871	108097
2792	41884	108078
2793	41899	108061
2794	41912	108042
2795	41927	108027
2796	41940	108006
2797	41952	107985
2798	41964	107963
2799	41978	107944
2800	41990	107923
2801	42006	107908
2802	42018	107886
2803	42032	107869
2804	42046	107852
2805	42061	107838
2806	42075	107818
2807	42089	107803
2808	42104	107786
2809	42117	107767
2810	42132	107751
2811	42146	107734
2812	42160	107716
2813	42174	107699
2814	42188	107682
2815	42201	107661
2816	42216	107645
2817	42231	107632
2818	42244	107612
2819	42259	107596
2820	42272	107576
2821	42286	107559
2822	42299	107538
2823	42314	107525
2824	42331	107514
2825	42345	107495
2826	42358	107476
2827	42374	107463
2828	42393	107458
2829	42409	107446
2830	42426	107436
2831	42440	107420
2832	42455	107403
2833	42468	107385
2834	42481	107365
2835	42499	107356
2836	42513	107341
2837	42527	107323
2838	42542	107307
2839	42555	107288
2840	42570	107271
2841	42581	107246
2842	42595	107230
2843	42606	107205
2844	42621	107190
2845	42637	107177
2846	42651	107159
2847	42666	107144
2848	42678	107122
2849	42692	107104
2850	42705	107085
2851	42720	107070
2852	42736	107058
2853	42753	107048
2854	42768	107033
2855	42781	107013
2856	42795	106995
2857	42809	106978
2858	42823	106961
2859	42838	106945
2860	42851	106925
2861	42865	106909
2862	42879	106891
2863	42893	106873
2864	42906	106855
2865	42920	106837
2866	42935	106821
2867	42950	106806
2868	42964	106790
2869	42977	106770
2870	42990	106749
2871	43003	106729
2872	43016	106710
2873	43030	106692
2874	43045	106678
2875	43057	106656
2876	43069	106633
2877	43083	106614
2878	43097	106598
2879	43110	106578
2880	43124	106562
2881	43142	106554
2882	43157	106540
2883	43175	106530
2884	43193	106523
2885	43206	106505
2886	43225	106499
2887	43244	106494
2888	43258	106476
2889	43275	106466
2890	43295	106463
2891	43313	106456
2892	43330	106446
2893	43349	106440
2894	43366	106430
2895	43381	106416
2896	43396	106401
2897	43410	106384
2898	43424	106366
2899	43439	106351
2900	43453	106335
2901	43468	106319
2902	43483	106305
2903	43497	106287
2904	43511	106269
2905	43526	106254
2906	43541	106240
2907	43556	106226
2908	43572	106211
2909	43585	106192
2910	43599	106176
2911	43612	106155
2912	43628	106142
2913	43642	106124
2914	43656	106108
2915	43670	106091
2916	43683	106071
2917	43695	106050
2918	43708	106029
2919	43722	106011
2920	43739	106001
2921	43756	105991
2922	43769	105971
2923	43782	105951
2924	43796	105934
2925	43808	105912
2926	43821	105893
2927	43835	105876
2928	43850	105860
2929	43864	105842
2930	43877	105824
2931	43891	105806
2932	43904	105787
2933	43914	105759
2934	43928	105741
2935	43944	105729
2936	43961	105720
2937	43978	105711
2938	43994	105698
2939	44008	105680
2940	44022	105663
2941	44036	105646
2942	44050	105629
2943	44065	105612
2944	44079	105596
2945	44093	105579
2946	44107	105562
2947	44120	105542
2948	44133	105523
2949	44148	105507
2950	44163	105493
2951	44176	105472
2952	44190	105456
2953	44202	105433
2954	44213	105409
2955	44227	105392
2956	44242	105376
2957	44256	105358
2958	44269	105340
2959	44283	105323
2960	44296	105304
2961	44309	105284
2962	44322	105263
2963	44335	105245
2964	44350	105230
2965	44365	105215
2966	44376	105189
2967	44386	105163
2968	44399	105144
2969	44413	105126
2970	44425	105105
2971	44440	105089
2972	44451	105066
2973	44466	105051
2974	44479	105032
2975	44493	105015
2976	44506	104994
2977	44521	104979
2978	44537	104966
2979	44551	104950
2980	44566	104936
2981	44580	104917
2982	44595	104904
2983	44609	104885
2984	44622	104867
2985	44637	104850
2986	44650	104831
2987	44665	104816
2988	44679	104800
2989	44693	104783
2990	44707	104765
2991	44719	104745
2992	44734	104729
2993	44750	104717
2994	44767	104707
2995	44780	104686
2996	44793	104668
2997	44807	104649
2998	44820	104630
2999	44833	104612
3000	44849	104599
3001	44864	104583
3002	44877	104563
3003	44892	104550
3004	44905	104531
3005	44918	104511
3006	44933	104496
3007	44948	104481
3008	44966	104474
3009	44982	104461
3010	44995	104441
3011	45008	104421
3012	45021	104403
3013	45036	104386
3014	45051	104372
3015	45065	104355
3016	45079	104339
3017	45094	104323
3018	45109	104308
3019	45123	104291
3020	45138	104277
3021	45153	104261
3022	45165	104240
3023	45178	104220
3024	45191	104201
3025	45204	104183
3026	45217	104162
3027	45229	104141
3028	45244	104126
3029	45258	104108
3030	45273	104094
3031	45286	104075
3032	45304	104068
3033	45323	104061
3034	45340	104052
3035	45357	104040
3036	45373	104027
3037	45387	104011
3038	45403	103998
3039	45417	103982
3040	45435	103974
3041	45451	103961
3042	45466	103946
3043	45483	103937
3044	45498	103922
3045	45513	103905
3046	45527	103890
3047	45543	103878
3048	45559	103863
3049	45572	103846
3050	45587	103830
3051	45602	103816
3052	45616	103799
3053	45631	103784
3054	45648	103773
3055	45663	103759
3056	45675	103736
3057	45690	103721
3058	45704	103705
3059	45718	103689
3060	45731	103670
3061	45748	103659
3062	45769	103656
3063	45782	103638
3064	45797	103622
3065	45809	103602
3066	45823	103585
3067	45837	103567
3068	45852	103552
3069	45866	103535
3070	45880	103519
3071	45894	103502
3072	45908	103484
3073	45921	103466
3074	45936	103449
3075	45950	103434
3076	45964	103416
3077	45978	103399
3078	45992	103382
3079	46006	103366
3080	46021	103351
3081	46036	103334
3082	46051	103320
3083	46069	103313
3084	46087	103304
3085	46103	103291
3086	46118	103276
3087	46133	103263
3088	46147	103246
3089	46161	103229
3090	46178	103218
3091	46195	103207
3092	46207	103187
3093	46224	103176
3094	46237	103155
3095	46254	103146
3096	46266	103124
3097	46280	103106
3098	46295	103092
3099	46312	103081
3100	46327	103067
3101	46340	103047
3102	46357	103039
3103	46374	103027
3104	46389	103013
3105	46404	102997
3106	46418	102981
3107	46434	102967
3108	46449	102953
3109	46465	102940
3110	46481	102929
3111	46499	102920
3112	46515	102908
3113	46532	102897
3114	46549	102886
3115	46565	102873
3116	46580	102858
3117	46593	102839
3118	46610	102830
3119	46627	102820
3120	46638	102796
3121	46655	102786
3122	46671	102772
3123	46685	102755
3124	46700	102741
3125	46714	102723
3126	46728	102707
3127	46744	102694
3128	46762	102686
3129	46782	102681
3130	46798	102670
3131	46814	102657
3132	46831	102646
3133	46848	102635
3134	46863	102622
3135	46877	102605
3136	46892	102588
3137	46906	102571
3138	46921	102557
3139	46935	102539
3140	46953	102531
3141	46970	102521
3142	46986	102509
3143	47002	102497
3144	47020	102487
3145	47037	102477
3146	47055	102469
3147	47072	102458
3148	47087	102444
3149	47103	102430
3150	47117	102414
3151	47132	102399
3152	47146	102383
3153	47160	102366
3154	47175	102349
3155	47192	102339
3156	47209	102329
3157	47225	102316
3158	47241	102303
3159	47258	102293
3160	47276	102285
3161	47292	102273
3162	47308	102259
3163	47331	102262
3164	47350	102257
3165	47366	102243
3166	47381	102229
3167	47401	102225
3168	47416	102209
3169	47431	102194
3170	47445	102177
3171	47460	102161
3172	47473	102144
3173	47487	102127
3174	47500	102107
3175	47515	102091
3176	47530	102077
3177	47543	102058
3178	47556	102039
3179	47572	102026
3180	47587	102011
3181	47599	101990
3182	47614	101976
3183	47630	101961
3184	47640	101936
3185	47654	101920
3186	47669	101905
3187	47683	101889
3188	47698	101873
3189	47710	101852
3190	47723	101832
3191	47737	101816
3192	47750	101797
3193	47767	101786
3194	47784	101775
3195	47799	101760
3196	47812	101742
3197	47827	101727
3198	47841	101710
3199	47851	101683
3200	47864	101664
3201	47878	101648
3202	47894	101634
3203	47908	101618
3204	47922	101601
3205	47937	101587
3206	47950	101566
3207	47962	101545
3208	47977	101530
3209	47990	101513
3210	48005	101497
3211	48017	101476
3212	48032	101461
3213	48045	101442
3214	48058	101424
3215	48072	101407
3216	48086	101390
3217	48102	101376
3218	48116	101359
3219	48131	101344
3220	48146	101330
3221	48159	101311
3222	48174	101295
3223	48190	101283
3224	48201	101260
3225	48214	101240
3226	48228	101224
3227	48241	101206
